Location,Location_Telangana,Location_Uttar_Pradesh,Location_Tamil_Nadu,Location_Maharashtra,Location_Karnataka,Location_Bihar,Location_West_Bengal,Location_Madhya_Pradesh,Location_Chandigarh,Location_Delhi,Location_Gujarat,Location_Kerala,Location_Jharkhand,Location_Rajasthan,Location_Haryana,Total_Land_Area_acres,Number_of_Cows,Farm_Size,Farm_Size_Medium,Farm_Size_Large,Farm_Size_Small,Date,Date_Ordinal,Date_Year,Date_Month,Date_Day,Date_Quarter1,Date_Quarter2,Date_Quarter3,Date_Quarter4,Date_January,Date_February,Date_March,Date_April,Date_May,Date_June,Date_July,Date_August,Date_September,Date_October,Date_November,Date_December,Date_Monday,Date_Tuesday,Date_Wednesday,Date_Thursday,Date_Friday,Date_Saturday,Date_Sunday,Product_ID,Product_Name,Product_Name_Ice_Cream,Product_Name_Milk,Product_Name_Yogurt,Product_Name_Cheese,Product_Name_Buttermilk,Product_Name_Curd,Product_Name_Paneer,Product_Name_Lassi,Product_Name_Ghee,Product_Name_Butter,Brand,Brand_Dodla_Dairy,Brand_Amul,Brand_Britannia_Industries,Brand_Mother_Dairy,Brand_Raj,Brand_Dynamix_Dairies,Brand_Sudha,Brand_Passion_Cheese,Brand_Warana,Brand_Palle2patnam,Brand_Parag_Milk_Foods,Quantity_liters_kg,Price_per_Unit,Total_Value,Shelf_Life_days,Storage_Condition,Storage_Condition_Frozen,Storage_Condition_Tetra_Pack,Storage_Condition_Refrigerated,Storage_Condition_Polythene_Packet,Storage_Condition_Ambient,Production_Date,Production_Date_Ordinal,Production_Date_Year,Production_Date_Month,Production_Date_Day,Production_Date_Quarter1,Production_Date_Quarter2,Production_Date_Quarter3,Production_Date_Quarter4,Production_Date_January,Production_Date_February,Production_Date_March,Production_Date_April,Production_Date_May,Production_Date_June,Production_Date_July,Production_Date_August,Production_Date_September,Production_Date_October,Production_Date_November,Production_Date_December,Production_Date_Monday,Production_Date_Tuesday,Production_Date_Wednesday,Production_Date_Thursday,Production_Date_Friday,Production_Date_Saturday,Production_Date_Sunday,Expiration_Date,Expiration_Date_Ordinal,Expiration_Date_Year,Expiration_Date_Month,Expiration_Date_Day,Expiration_Date_Quarter1,Expiration_Date_Quarter2,Expiration_Date_Quarter3,Expiration_Date_Quarter4,Expiration_Date_January,Expiration_Date_February,Expiration_Date_March,Expiration_Date_April,Expiration_Date_May,Expiration_Date_June,Expiration_Date_July,Expiration_Date_August,Expiration_Date_September,Expiration_Date_October,Expiration_Date_November,Expiration_Date_December,Expiration_Date_Monday,Expiration_Date_Tuesday,Expiration_Date_Wednesday,Expiration_Date_Thursday,Expiration_Date_Friday,Expiration_Date_Saturday,Expiration_Date_Sunday,Quantity_Sold_liters_kg,Price_per_Unit_sold,Approx_Total_Revenue_INR,Customer_Location,Customer_Location_Madhya_Pradesh,Customer_Location_Kerala,Customer_Location_Rajasthan,Customer_Location_Jharkhand,Customer_Location_Gujarat,Customer_Location_Karnataka,Customer_Location_Haryana,Customer_Location_Tamil_Nadu,Customer_Location_West_Bengal,Customer_Location_Telangana,Customer_Location_Chandigarh,Customer_Location_Maharashtra,Customer_Location_Delhi,Customer_Location_Bihar,Customer_Location_Uttar_Pradesh,Sales_Channel,Sales_Channel_Wholesale,Sales_Channel_Online,Sales_Channel_Retail,Quantity_in_Stock_liters_kg,Minimum_Stock_Threshold_liters_kg,Reorder_Quantity_liters_kg
Haryana,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,876.86,18,Small,False,False,True,2022-02-10,738196,2022,2,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Amul,False,True,False,False,False,False,False,False,False,False,False,188.05,23.02,4328.911,28,Frozen,True,False,False,False,False,2022-01-09,738164,2022,1,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022-02-06,738192,2022,2,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,57,21.18,1207.26,Tamil Nadu,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Wholesale,True,False,False,131,46.7,173.41
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,204.74,65,Medium,True,False,False,2021-12-27,738151,2021,12,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,114.24,66.96,7649.510399999999,12,Refrigerated,False,False,True,False,False,2021-12-20,738144,2021,12,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2022-01-01,738156,2022,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,63.9,191.7,Rajasthan,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,111,34.93,84.32
Kerala,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,734.14,51,Medium,True,False,False,2019-01-19,737078,2019,1,19,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Warana,False,False,False,False,False,False,False,False,True,False,False,954.95,33.81,32286.8595,35,Frozen,True,False,False,False,False,2018-12-18,737046,2018,12,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2019-01-22,737081,2019,1,22,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,409,33.31,13623.79,Uttar Pradesh,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Wholesale,True,False,False,545,66.93,40.36
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,189.49,63,Large,False,True,False,2019-06-13,737223,2019,6,13,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,544.0,69.49,37802.56,12,Refrigerated,False,False,True,False,False,2019-05-15,737194,2019,5,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2019-05-27,737206,2019,5,27,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,426,67.93,28938.18,Gujarat,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,118,31.94,173.21
West Bengal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,550.97,77,Small,False,False,True,2020-05-01,737546,2020,5,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,798.14,87.37,69733.4918,9,Refrigerated,False,False,True,False,False,2020-04-15,737530,2020,4,15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020-04-24,737539,2020,4,24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,604,83.96,50711.84,Haryana,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wholesale,True,False,False,194,23.34,64.25
Tamil Nadu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,223.67,83,Small,False,False,True,2021-07-18,737989,2021,7,18,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,366.6,97.62,35787.492000000006,15,Refrigerated,False,False,True,False,False,2021-06-05,737946,2021,6,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-06-20,737961,2021,6,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,196,97.48,19106.08,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Online,False,True,False,170,39.89,84.37
West Bengal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,222.99,91,Small,False,False,True,2019-07-03,737243,2019,7,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,415.89,89.3,37138.977,26,Refrigerated,False,False,True,False,False,2019-07-01,737241,2019,7,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2019-07-27,737267,2019,7,27,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,246,86.1,21180.6,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Online,False,True,False,169,91.1,104.54
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,83.74,42,Medium,True,False,False,2021-10-09,738072,2021,10,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,504.71,11.39,5748.6469,13,Refrigerated,False,False,True,False,False,2021-09-03,738036,2021,9,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2021-09-16,738049,2021,9,16,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,178,10.99,1956.22,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Wholesale,True,False,False,326,45.68,153.39
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,856.56,60,Large,False,True,False,2019-04-04,737153,2019,4,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,685.59,61.66,42273.4794,2,Polythene Packet,False,False,False,True,False,2019-02-14,737104,2019,2,14,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2019-02-16,737106,2019,2,16,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,121,57.6,6969.6,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Retail,False,False,True,564,34.07,143.13
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,953.65,17,Small,False,False,True,2019-10-24,737356,2019,10,24,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Warana,False,False,False,False,False,False,False,False,True,False,False,851.39,53.25,45336.5175,26,Frozen,True,False,False,False,False,2019-10-07,737339,2019,10,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2019-11-02,737365,2019,11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,650,57.2,37180.0,Karnataka,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,201,15.53,178.11
Haryana,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,988.31,64,Large,False,True,False,2019-11-05,737368,2019,11,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3,Cheese,False,False,False,True,False,False,False,False,False,False,Passion Cheese,False,False,False,False,False,False,False,True,False,False,False,966.23,16.23,15681.9129,53,Refrigerated,False,False,True,False,False,2019-09-22,737324,2019,9,22,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019-11-14,737377,2019,11,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,934,14.84,13860.56,West Bengal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Online,False,True,False,32,17.16,179.41
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,489.3,20,Medium,True,False,False,2022-05-17,738292,2022,5,17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,841.76,71.15,59891.224,18,Refrigerated,False,False,True,False,False,2022-04-08,738253,2022,4,8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-04-26,738271,2022,4,26,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,497,73.12,36340.64,Telangana,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Retail,False,False,True,344,56.46,21.74
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,900.7,86,Small,False,False,True,2021-11-03,738097,2021,11,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,273.71,80.52,22039.1292,13,Refrigerated,False,False,True,False,False,2021-09-28,738061,2021,9,28,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2021-10-11,738074,2021,10,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,269,76.62,20610.78,Jharkhand,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,4,21.83,39.33
Maharashtra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,141.84,95,Medium,True,False,False,2022-02-03,738189,2022,2,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6,Curd,False,False,False,False,False,True,False,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,776.89,79.7,61918.133,7,Refrigerated,False,False,True,False,False,2022-01-30,738185,2022,1,30,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022-02-06,738192,2022,2,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,346,78.51,27164.46,West Bengal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Retail,False,False,True,430,95.84,110.44
West Bengal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,984.53,24,Small,False,False,True,2019-08-16,737287,2019,8,16,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4,Yogurt,False,False,True,False,False,False,False,False,False,False,Palle2patnam,False,False,False,False,False,False,False,False,False,True,False,730.59,90.32,65986.8888,27,Refrigerated,False,False,True,False,False,2019-08-08,737279,2019,8,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2019-09-04,737306,2019,9,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,220,89.5,19690.0,Bihar,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Retail,False,False,True,510,45.39,23.12
Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,535.28,25,Small,False,False,True,2021-08-20,738022,2021,8,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4,Yogurt,False,False,True,False,False,False,False,False,False,False,Palle2patnam,False,False,False,False,False,False,False,False,False,True,False,41.58,60.85,2530.143,23,Refrigerated,False,False,True,False,False,2021-08-09,738011,2021,8,9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2021-09-01,738034,2021,9,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,36,57.9,2084.4,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Online,False,True,False,5,89.53,85.04
